pair,strategy,predictor_subset_size,reviewer_subset_size,predictor_models,reviewer_models,selected_bleurt,best_single_within_predictors,oracle_within_predictors,gain_vs_best_single_within_predictors
de-en,tear,3,3,G35;C35;GP,G4o;C3;GP,76.03624166548252,75.41283932328224,76.7883026599884,0.6234023422002792
de-en,tear,3,3,G35;C35;GP,G4o;C35;GP,76.19824677705765,75.41283932328224,76.7883026599884,0.7854074537754059
de-en,tear,3,3,G35;C35;GP,C3;C35;GP,76.49560683965683,75.41283932328224,76.7883026599884,1.082767516374588
de-en,tear,3,4,G35;C35;GP,G35;G4o;C3;C35,76.41602191329002,75.41283932328224,76.7883026599884,1.003182590007782
de-en,tear,3,4,G35;C35;GP,G35;G4o;C3;GP,76.19565816223621,75.41283932328224,76.7883026599884,0.7828188389539719
de-en,tear,3,4,G35;C35;GP,G35;G4o;C35;GP,76.3871386051178,75.41283932328224,76.7883026599884,0.974299281835556
de-en,tear,3,4,G35;C35;GP,G35;C3;C35;GP,76.58294358849525,75.41283932328224,76.7883026599884,1.1701042652130127
de-en,tear,3,4,G35;C35;GP,G4o;C3;C35;GP,76.61954435706139,75.41283932328224,76.7883026599884,1.2067050337791443
de-en,tear,3,5,G35;C35;GP,G35;G4o;C3;C35;GP,76.6624126136303,75.41283932328224,76.7883026599884,1.249573290348053
de-en,tear,3,1,G4o;C3;C35,G35,74.92560870200396,75.41283932328224,77.01478403806686,-0.487230621278286
de-en,tear,3,1,G4o;C3;C35,G4o,74.67744640260935,75.41283932328224,77.01478403806686,-0.7353929206728935
de-en,tear,3,1,G4o;C3;C35,C3,74.85508504509926,75.41283932328224,77.01478403806686,-0.5577542781829834
de-en,tear,3,1,G4o;C3;C35,C35,75.53581807017326,75.41283932328224,77.01478403806686,0.12297874689102173
de-en,tear,3,1,G4o;C3;C35,GP,75.17661023139954,75.41283932328224,77.01478403806686,-0.2362290918827057
de-en,tear,3,2,G4o;C3;C35,G35;G4o,75.47171182185411,75.41283932328224,77.01478403806686,0.05887249857187271
de-en,tear,3,2,G4o;C3;C35,G35;C3,75.76501053571701,75.41283932328224,77.01478403806686,0.3521712124347687
de-en,tear,3,2,G4o;C3;C35,G35;C35,76.1908028125763,75.41283932328224,77.01478403806686,0.7779634892940521
de-en,tear,3,2,G4o;C3;C35,G35;GP,75.82821661233902,75.41283932328224,77.01478403806686,0.41537728905677795
de-en,tear,3,2,G4o;C3;C35,G4o;C3,75.68595889210701,75.41283932328224,77.01478403806686,0.27311956882476807
de-en,tear,3,2,G4o;C3;C35,G4o;C35,76.02802687883377,75.41283932328224,77.01478403806686,0.6151875555515289
de-en,tear,3,2,G4o;C3;C35,G4o;GP,75.89742583036423,75.41283932328224,77.01478403806686,0.4845865070819855
de-en,tear,3,2,G4o;C3;C35,C3;C35,76.2330633699894,75.41283932328224,77.01478403806686,0.8202240467071533
de-en,tear,3,2,G4o;C3;C35,C3;GP,75.67645010352135,75.41283932328224,77.01478403806686,0.2636107802391052
de-en,tear,3,2,G4o;C3;C35,C35;GP,76.24007421731949,75.41283932328224,77.01478403806686,0.8272348940372467
de-en,tear,3,3,G4o;C3;C35,G35;G4o;C3,76.0810352563858,75.41283932328224,77.01478403806686,0.6681959331035614
de-en,tear,3,3,G4o;C3;C35,G35;G4o;C35,76.4231505393982,75.41283932328224,77.01478403806686,1.0103112161159515
de-en,tear,3,3,G4o;C3;C35,G35;G4o;GP,76.19706386327744,75.41283932328224,77.01478403806686,0.7842245399951935
de-en,tear,3,3,G4o;C3;C35,G35;C3;C35,76.55002784729004,75.41283932328224,77.01478403806686,1.1371885240077972
de-en,tear,3,3,G4o;C3;C35,G35;C3;GP,76.09556958079338,75.41283932328224,77.01478403806686,0.6827302575111389
de-en,tear,3,3,G4o;C3;C35,G35;C35;GP,76.64133408665657,75.41283932328224,77.01478403806686,1.2284947633743286
de-en,tear,3,3,G4o;C3;C35,G4o;C3;C35,76.4888547360897,75.41283932328224,77.01478403806686,1.0760154128074646
de-en,tear,3,3,G4o;C3;C35,G4o;C3;GP,76.22281885147095,75.41283932328224,77.01478403806686,0.8099795281887054
de-en,tear,3,3,G4o;C3;C35,G4o;C35;GP,76.59720274806023,75.41283932328224,77.01478403806686,1.1843634247779846
de-en,tear,3,3,G4o;C3;C35,C3;C35;GP,76.61268946528435,75.41283932328224,77.01478403806686,1.1998501420021057
de-en,tear,3,4,G4o;C3;C35,G35;G4o;C3;C35,76.67090028524399,75.41283932328224,77.01478403806686,1.2580609619617462
de-en,tear,3,4,G4o;C3;C35,G35;G4o;C3;GP,76.37448498606682,75.41283932328224,77.01478403806686,0.9616456627845764
de-en,tear,3,4,G4o;C3;C35,G35;G4o;C35;GP,76.83183887600899,75.41283932328224,77.01478403806686,1.4189995527267456
de-en,tear,3,4,G4o;C3;C35,G35;C3;C35;GP,76.82490614056587,75.41283932328224,77.01478403806686,1.4120668172836304
de-en,tear,3,4,G4o;C3;C35,G4o;C3;C35;GP,76.84194004535675,75.41283932328224,77.01478403806686,1.4291007220745087
de-en,tear,3,5,G4o;C3;C35,G35;G4o;C3;C35;GP,76.94341596961021,75.41283932328224,77.01478403806686,1.5305766463279724
de-en,tear,3,1,G4o;C3;GP,G35,74.54490850120783,74.89390915632248,76.54601517319679,-0.3490006551146507
de-en,tear,3,1,G4o;C3;GP,G4o,74.45595598965883,74.89390915632248,76.54601517319679,-0.4379531666636467
de-en,tear,3,1,G4o;C3;GP,C3,74.55105322599411,74.89390915632248,76.54601517319679,-0.34285593032836914
de-en,tear,3,1,G4o;C3;GP,C35,75.2985551059246,74.89390915632248,76.54601517319679,0.4046459496021271
de-en,tear,3,1,G4o;C3;GP,GP,75.04027462005615,74.89390915632248,76.54601517319679,0.1463654637336731
de-en,tear,3,2,G4o;C3;GP,G35;G4o,75.04347056895494,74.89390915632248,76.54601517319679,0.14956141263246536
de-en,tear,3,2,G4o;C3;GP,G35;C3,75.2605232000351,74.89390915632248,76.54601517319679,0.36661404371261597
de-en,tear,3,2,G4o;C3;GP,G35;C35,75.78771522641182,74.89390915632248,76.54601517319679,0.8938060700893402
de-en,tear,3,2,G4o;C3;GP,G35;GP,75.47398129105568,74.89390915632248,76.54601517319679,0.5800721347332001
de-en,tear,3,2,G4o;C3;GP,G4o;C3,75.26769322156906,74.89390915632248,76.54601517319679,0.37378406524658203
de-en,tear,3,2,G4o;C3;GP,G4o;C35,75.69577851891518,74.89390915632248,76.54601517319679,0.8018693625926971
de-en,tear,3,2,G4o;C3;GP,G4o;GP,75.63082697987556,74.89390915632248,76.54601517319679,0.7369178235530853
de-en,tear,3,2,G4o;C3;GP,C3;C35,75.695890635252,74.89390915632248,76.54601517319679,0.8019814789295197
de-en,tear,3,2,G4o;C3;GP,C3;GP,75.26283657550812,74.89390915632248,76.54601517319679,0.3689274191856384
de-en,tear,3,2,G4o;C3;GP,C35;GP,76.01229348778725,74.89390915632248,76.54601517319679,1.1183843314647675
de-en,tear,3,3,G4o;C3;GP,G35;G4o;C3,75.584498077631,74.89390915632248,76.54601517319679,0.6905889213085175
de-en,tear,3,3,G4o;C3;GP,G35;G4o;C35,75.96858778595924,74.89390915632248,76.54601517319679,1.0746786296367645
de-en,tear,3,3,G4o;C3;GP,G35;G4o;GP,75.8084719479084,74.89390915632248,76.54601517319679,0.9145627915859222
de-en,tear,3,3,G4o;C3;GP,G35;C3;C35,76.03837075829506,74.89390915632248,76.54601517319679,1.14446160197258
de-en,tear,3,3,G4o;C3;GP,G35;C3;GP,75.62337279319763,74.89390915632248,76.54601517319679,0.7294636368751526
de-en,tear,3,3,G4o;C3;GP,G35;C35;GP,76.26187664270401,74.89390915632248,76.54601517319679,1.3679674863815308
de-en,tear,3,3,G4o;C3;GP,G4o;C3;C35,75.95662540197372,74.89390915632248,76.54601517319679,1.0627162456512451
de-en,tear,3,3,G4o;C3;GP,G4o;C3;GP,75.76432830095291,74.89390915632248,76.54601517319679,0.8704191446304321
de-en,tear,3,3,G4o;C3;GP,G4o;C35;GP,76.27718248963356,74.89390915632248,76.54601517319679,1.383273333311081
de-en,tear,3,3,G4o;C3;GP,C3;C35;GP,76.10673326253891,74.89390915632248,76.54601517319679,1.2128241062164307
de-en,tear,3,4,G4o;C3;GP,G35;G4o;C3;C35,76.16481187939644,74.89390915632248,76.54601517319679,1.2709027230739594
de-en,tear,3,4,G4o;C3;GP,G35;G4o;C3;GP,75.9095706641674,74.89390915632248,76.54601517319679,1.015661507844925
de-en,tear,3,4,G4o;C3;GP,G35;G4o;C35;GP,76.41384935379028,74.89390915632248,76.54601517319679,1.519940197467804
de-en,tear,3,4,G4o;C3;GP,G35;C3;C35;GP,76.32984265685081,74.89390915632248,76.54601517319679,1.4359335005283356
de-en,tear,3,4,G4o;C3;GP,G4o;C3;C35;GP,76.32497599720955,74.89390915632248,76.54601517319679,1.4310668408870697
de-en,tear,3,5,G4o;C3;GP,G35;G4o;C3;C35;GP,76.45392116904259,74.89390915632248,76.54601517319679,1.560012012720108
de-en,tear,3,1,G4o;C35;GP,G35,74.66277838498354,75.41283932328224,76.78356072306633,-0.7500609382987022
de-en,tear,3,1,G4o;C35;GP,G4o,74.53906542807817,75.41283932328224,76.78356072306633,-0.8737738952040672
de-en,tear,3,1,G4o;C35;GP,C3,74.76500368118286,75.41283932328224,76.78356072306633,-0.6478356420993805
de-en,tear,3,1,G4o;C35;GP,C35,75.37117156386375,75.41283932328224,76.78356072306633,-0.04166775941848755
de-en,tear,3,1,G4o;C35;GP,GP,75.03676122426987,75.41283932328224,76.78356072306633,-0.3760780990123749
de-en,tear,3,2,G4o;C35;GP,G35;G4o,75.22186226397753,75.41283932328224,76.78356072306633,-0.1909770593047142
de-en,tear,3,2,G4o;C35;GP,G35;C3,75.4567482471466,75.41283932328224,76.78356072306633,0.043908923864364624
de-en,tear,3,2,G4o;C35;GP,G35;C35,75.91309604048729,75.41283932328224,76.78356072306633,0.5002567172050476
de-en,tear,3,2,G4o;C35;GP,G35;GP,75.60687017440796,75.41283932328224,76.78356072306633,0.19403085112571716
de-en,tear,3,2,G4o;C35;GP,G4o;C3,75.50697270035744,75.41283932328224,76.78356072306633,0.09413337707519531
de-en,tear,3,2,G4o;C35;GP,G4o;C35,75.84370970726013,75.41283932328224,76.78356072306633,0.43087038397789
de-en,tear,3,2,G4o;C35;GP,G4o;GP,75.70657023787498,75.41283932328224,76.78356072306633,0.2937309145927429
de-en,tear,3,2,G4o;C35;GP,C3;C35,76.05668419599533,75.41283932328224,76.78356072306633,0.643844872713089
de-en,tear,3,2,G4o;C35;GP,C3;GP,75.51263359189034,75.41283932328224,76.78356072306633,0.09979426860809326
de-en,tear,3,2,G4o;C35;GP,C35;GP,76.06106489896774,75.41283932328224,76.78356072306633,0.6482255756855011
de-en,tear,3,3,G4o;C35;GP,G35;G4o;C3,75.80555233359337,75.41283932328224,76.78356072306633,0.3927130103111267
de-en,tear,3,3,G4o;C35;GP,G35;G4o;C35,76.14518016576767,75.41283932328224,76.78356072306633,0.7323408424854279
de-en,tear,3,3,G4o;C35;GP,G35;G4o;GP,76.01105910539627,75.41283932328224,76.78356072306633,0.5982197821140289
de-en,tear,3,3,G4o;C35;GP,G35;C3;C35,76.28013327717781,75.41283932328224,76.78356072306633,0.8672939538955688
de-en,tear,3,3,G4o;C35;GP,G35;C3;GP,75.80399057269096,75.41283932328224,76.78356072306633,0.3911512494087219
de-en,tear,3,3,G4o;C35;GP,G35;C35;GP,76.4156042933464,75.41283932328224,76.78356072306633,1.0027649700641632
de-en,tear,3,3,G4o;C35;GP,G4o;C3;C35,76.3163834810257,75.41283932328224,76.78356072306633,0.903544157743454
de-en,tear,3,3,G4o;C35;GP,G4o;C3;GP,75.9949976503849,75.41283932328224,76.78356072306633,0.5821583271026611
de-en,tear,3,3,G4o;C35;GP,G4o;C35;GP,76.39903748035431,75.41283932328224,76.78356072306633,0.9861981570720673
de-en,tear,3,3,G4o;C35;GP,C3;C35;GP,76.4044748544693,75.41283932328224,76.78356072306633,0.9916355311870575
de-en,tear,3,4,G4o;C35;GP,G35;G4o;C3;C35,76.40282908082008,75.41283932328224,76.78356072306633,0.9899897575378418
de-en,tear,3,4,G4o;C35;GP,G35;G4o;C3;GP,76.11716940999031,75.41283932328224,76.78356072306633,0.7043300867080688
de-en,tear,3,4,G4o;C35;GP,G35;G4o;C35;GP,76.60799714922905,75.41283932328224,76.78356072306633,1.1951578259468079
de-en,tear,3,4,G4o;C35;GP,G35;C3;C35;GP,76.56492978334427,75.41283932328224,76.78356072306633,1.152090460062027
de-en,tear,3,4,G4o;C35;GP,G4o;C3;C35;GP,76.61665645241737,75.41283932328224,76.78356072306633,1.2038171291351318
de-en,tear,3,5,G4o;C35;GP,G35;G4o;C3;C35;GP,76.68741464614868,75.41283932328224,76.78356072306633,1.2745753228664398
de-en,tear,3,1,C3;C35;GP,G35,75.88287603855133,75.41283932328224,76.92799717187881,0.47003671526908875
de-en,tear,3,1,C3;C35;GP,G4o,75.75238886475563,75.41283932328224,76.92799717187881,0.33954954147338867
de-en,tear,3,1,C3;C35;GP,C3,75.84622177481651,75.41283932328224,76.92799717187881,0.43338245153427124
de-en,tear,3,1,C3;C35;GP,C35,75.93970057368279,75.41283932328224,76.92799717187881,0.5268612504005432
de-en,tear,3,1,C3;C35;GP,GP,75.85263034701347,75.41283932328224,76.92799717187881,0.4397910237312317
de-en,tear,3,2,C3;C35;GP,G35;G4o,76.17298969626427,75.41283932328224,76.92799717187881,0.7601503729820251
de-en,tear,3,2,C3;C35;GP,G35;C3,76.32266938686371,75.41283932328224,76.92799717187881,0.9098300635814667
de-en,tear,3,2,C3;C35;GP,G35;C35,76.32891911268234,75.41283932328224,76.92799717187881,0.9160797894001007
de-en,tear,3,2,C3;C35;GP,G35;GP,76.31808397173882,75.41283932328224,76.92799717187881,0.9052446484565735
de-en,tear,3,2,C3;C35;GP,G4o;C3,76.33811795711517,75.41283932328224,76.92799717187881,0.9252786338329315
de-en,tear,3,2,C3;C35;GP,G4o;C35,76.25124818086624,75.41283932328224,76.92799717187881,0.8384088575839996
de-en,tear,3,2,C3;C35;GP,G4o;GP,76.32975080609322,75.41283932328224,76.92799717187881,0.9169114828109741
de-en,tear,3,2,C3;C35;GP,C3;C35,76.44645518064499,75.41283932328224,76.92799717187881,1.0336158573627472
de-en,tear,3,2,C3;C35;GP,C3;GP,76.35492208600044,75.41283932328224,76.92799717187881,0.9420827627182007
de-en,tear,3,2,C3;C35;GP,C35;GP,76.34492006897926,75.41283932328224,76.92799717187881,0.9320807456970215
de-en,tear,3,3,C3;C35;GP,G35;G4o;C3,76.48742866516113,75.41283932328224,76.92799717187881,1.074589341878891
de-en,tear,3,3,C3;C35;GP,G35;G4o;C35,76.46763154864311,75.41283932328224,76.92799717187881,1.0547922253608704
de-en,tear,3,3,C3;C35;GP,G35;G4o;GP,76.57100775837898,75.41283932328224,76.92799717187881,1.1581684350967407
de-en,tear,3,3,C3;C35;GP,G35;C3;C35,76.58616065979004,75.41283932328224,76.92799717187881,1.1733213365077972
de-en,tear,3,3,C3;C35;GP,G35;C3;GP,76.50882968306541,75.41283932328224,76.92799717187881,1.0959903597831726
de-en,tear,3,3,C3;C35;GP,G35;C35;GP,76.62205389142036,75.41283932328224,76.92799717187881,1.2092145681381226
de-en,tear,3,3,C3;C35;GP,G4o;C3;C35,76.64296859502792,75.41283932328224,76.92799717187881,1.2301292717456818
de-en,tear,3,3,C3;C35;GP,G4o;C3;GP,76.62034985423088,75.41283932328224,76.92799717187881,1.207510530948639
de-en,tear,3,3,C3;C35;GP,G4o;C35;GP,76.56116986274719,75.41283932328224,76.92799717187881,1.1483305394649506
de-en,tear,3,3,C3;C35;GP,C3;C35;GP,76.6701471209526,75.41283932328224,76.92799717187881,1.2573077976703644
de-en,tear,3,4,C3;C35;GP,G35;G4o;C3;C35,76.66796889901161,75.41283932328224,76.92799717187881,1.2551295757293701
de-en,tear,3,4,C3;C35;GP,G35;G4o;C3;GP,76.66305899620056,75.41283932328224,76.92799717187881,1.2502196729183197
de-en,tear,3,4,C3;C35;GP,G35;G4o;C35;GP,76.73682972788811,75.41283932328224,76.92799717187881,1.3239904046058655
de-en,tear,3,4,C3;C35;GP,G35;C3;C35;GP,76.74916729331017,75.41283932328224,76.92799717187881,1.3363279700279236
de-en,tear,3,4,C3;C35;GP,G4o;C3;C35;GP,76.80013138055801,75.41283932328224,76.92799717187881,1.387292057275772
de-en,tear,3,5,C3;C35;GP,G35;G4o;C3;C35;GP,76.82214027643204,75.41283932328224,76.92799717187881,1.4093009531497955
de-en,tear,4,1,G35;G4o;C3;C35,G35,75.06823961436749,75.41283932328224,77.28679996728897,-0.3445997089147568
de-en,tear,4,1,G35;G4o;C3;C35,G4o,74.73321710526943,75.41283932328224,77.28679996728897,-0.6796222180128098
de-en,tear,4,1,G35;G4o;C3;C35,C3,75.22851411998272,75.41283932328224,77.28679996728897,-0.1843252032995224
de-en,tear,4,1,G35;G4o;C3;C35,C35,75.36345759034157,75.41283932328224,77.28679996728897,-0.04938173294067383
de-en,tear,4,1,G35;G4o;C3;C35,GP,75.0292916148901,75.41283932328224,77.28679996728897,-0.38354770839214325
de-en,tear,4,2,G35;G4o;C3;C35,G35;G4o,75.60921059548855,75.41283932328224,77.28679996728897,0.19637127220630646
de-en,tear,4,2,G35;G4o;C3;C35,G35;C3,76.18093766272068,75.41283932328224,77.28679996728897,0.7680983394384384
de-en,tear,4,2,G35;G4o;C3;C35,G35;C35,76.0254422724247,75.41283932328224,77.28679996728897,0.612602949142456
de-en,tear,4,2,G35;G4o;C3;C35,G35;GP,75.8006091862917,75.41283932328224,77.28679996728897,0.3877698630094528
de-en,tear,4,2,G35;G4o;C3;C35,G4o;C3,75.93619461357594,75.41283932328224,77.28679996728897,0.5233552902936935
de-en,tear,4,2,G35;G4o;C3;C35,G4o;C35,75.91243451833725,75.41283932328224,77.28679996728897,0.49959519505500793
de-en,tear,4,2,G35;G4o;C3;C35,G4o;GP,75.76407091319561,75.41283932328224,77.28679996728897,0.3512315899133682
de-en,tear,4,2,G35;G4o;C3;C35,C3;C35,76.49716258049011,75.41283932328224,77.28679996728897,1.0843232572078705
de-en,tear,4,2,G35;G4o;C3;C35,C3;GP,76.11391468346119,75.41283932328224,77.28679996728897,0.7010753601789474
de-en,tear,4,2,G35;G4o;C3;C35,C35;GP,76.22941175103188,75.41283932328224,77.28679996728897,0.8165724277496338
de-en,tear,4,3,G35;G4o;C3;C35,G35;G4o;C3,76.44246526062489,75.41283932328224,77.28679996728897,1.0296259373426437
de-en,tear,4,3,G35;G4o;C3;C35,G35;G4o;C35,76.27681827545166,75.41283932328224,77.28679996728897,0.8639789521694183
de-en,tear,4,3,G35;G4o;C3;C35,G35;G4o;GP,76.1847370415926,75.41283932328224,77.28679996728897,0.7718977183103561
de-en,tear,4,3,G35;G4o;C3;C35,G35;C3;C35,76.83856263756752,75.41283932328224,77.28679996728897,1.4257233142852783
de-en,tear,4,3,G35;G4o;C3;C35,G35;C3;GP,76.54093725979328,75.41283932328224,77.28679996728897,1.1280979365110397
de-en,tear,4,3,G35;G4o;C3;C35,G35;C35;GP,76.54387798905373,75.41283932328224,77.28679996728897,1.1310386657714844
de-en,tear,4,3,G35;G4o;C3;C35,G4o;C3;C35,76.77164855599403,75.41283932328224,77.28679996728897,1.358809232711792
de-en,tear,4,3,G35;G4o;C3;C35,G4o;C3;GP,76.54922066628933,75.41283932328224,77.28679996728897,1.1363813430070877
de-en,tear,4,3,G35;G4o;C3;C35,G4o;C35;GP,76.56423473358154,75.41283932328224,77.28679996728897,1.1513954102993011
de-en,tear,4,3,G35;G4o;C3;C35,C3;C35;GP,76.960225045681,75.41283932328224,77.28679996728897,1.547385722398758
de-en,tear,4,4,G35;G4o;C3;C35,G35;G4o;C3;C35,76.92650827765465,75.41283932328224,77.28679996728897,1.513668954372406
de-en,tear,4,4,G35;G4o;C3;C35,G35;G4o;C3;GP,76.73403097689152,75.41283932328224,77.28679996728897,1.3211916536092758
de-en,tear,4,4,G35;G4o;C3;C35,G35;G4o;C35;GP,76.75566780567169,75.41283932328224,77.28679996728897,1.34282848238945
de-en,tear,4,4,G35;G4o;C3;C35,G35;C3;C35;GP,77.10481631755829,75.41283932328224,77.28679996728897,1.6919769942760468
de-en,tear,4,4,G35;G4o;C3;C35,G4o;C3;C35;GP,77.10815820097923,75.41283932328224,77.28679996728897,1.695318877696991
de-en,tear,4,5,G35;G4o;C3;C35,G35;G4o;C3;C35;GP,77.17642027139664,75.41283932328224,77.28679996728897,1.7635809481143951
de-en,tear,4,1,G35;G4o;C3;GP,G35,74.77376054227352,74.89390915632248,77.03349488973618,-0.12014861404895782
de-en,tear,4,1,G35;G4o;C3;GP,G4o,74.58375941216946,74.89390915632248,77.03349488973618,-0.31014974415302277
de-en,tear,4,1,G35;G4o;C3;GP,C3,75.07435642182827,74.89390915632248,77.03349488973618,0.1804472655057907
de-en,tear,4,1,G35;G4o;C3;GP,C35,75.18934345245361,74.89390915632248,77.03349488973618,0.29543429613113403
de-en,tear,4,1,G35;G4o;C3;GP,GP,74.96934877336025,74.89390915632248,77.03349488973618,0.07543961703777313
de-en,tear,4,2,G35;G4o;C3;GP,G35;G4o,75.28464515507221,74.89390915632248,77.03349488973618,0.39073599874973297
de-en,tear,4,2,G35;G4o;C3;GP,G35;C3,75.87620915472507,74.89390915632248,77.03349488973618,0.9822999984025955
de-en,tear,4,2,G35;G4o;C3;GP,G35;C35,75.73480054736137,74.89390915632248,77.03349488973618,0.8408913910388947
de-en,tear,4,2,G35;G4o;C3;GP,G35;GP,75.57190038263798,74.89390915632248,77.03349488973618,0.6779912263154984
de-en,tear,4,2,G35;G4o;C3;GP,G4o;C3,75.73230217397213,74.89390915632248,77.03349488973618,0.8383930176496506
de-en,tear,4,2,G35;G4o;C3;GP,G4o;C35,75.66324079036713,74.89390915632248,77.03349488973618,0.7693316340446472
de-en,tear,4,2,G35;G4o;C3;GP,G4o;GP,75.60474337637424,74.89390915632248,77.03349488973618,0.7108342200517654
de-en,tear,4,2,G35;G4o;C3;GP,C3;C35,76.17596623301506,74.89390915632248,77.03349488973618,1.2820570766925812
de-en,tear,4,2,G35;G4o;C3;GP,C3;GP,75.89486698806286,74.89390915632248,77.03349488973618,1.0009578317403793
de-en,tear,4,2,G35;G4o;C3;GP,C35;GP,76.08823600411415,74.89390915632248,77.03349488973618,1.1943268477916718
de-en,tear,4,3,G35;G4o;C3;GP,G35;G4o;C3,76.15494273602962,74.89390915632248,77.03349488973618,1.2610335797071457
de-en,tear,4,3,G35;G4o;C3;GP,G35;G4o;C35,75.94450905919075,74.89390915632248,77.03349488973618,1.0505999028682709
de-en,tear,4,3,G35;G4o;C3;GP,G35;G4o;GP,75.93558569252491,74.89390915632248,77.03349488973618,1.0416765362024307
de-en,tear,4,3,G35;G4o;C3;GP,G35;C3;C35,76.54076051712036,74.89390915632248,77.03349488973618,1.646851360797882
de-en,tear,4,3,G35;G4o;C3;GP,G35;C3;GP,76.26849929988384,74.89390915632248,77.03349488973618,1.3745901435613632
de-en,tear,4,3,G35;G4o;C3;GP,G35;C35;GP,76.30886033177376,74.89390915632248,77.03349488973618,1.4149511754512787
de-en,tear,4,3,G35;G4o;C3;GP,G4o;C3;C35,76.45901823043823,74.89390915632248,77.03349488973618,1.5651090741157532
de-en,tear,4,3,G35;G4o;C3;GP,G4o;C3;GP,76.30510334670544,74.89390915632248,77.03349488973618,1.4111941903829575
de-en,tear,4,3,G35;G4o;C3;GP,G4o;C35;GP,76.35572239756584,74.89390915632248,77.03349488973618,1.4618132412433624
de-en,tear,4,3,G35;G4o;C3;GP,C3;C35;GP,76.66170746088028,74.89390915632248,77.03349488973618,1.7677983045578003
de-en,tear,4,4,G35;G4o;C3;GP,G35;G4o;C3;C35,76.63588365912437,74.89390915632248,77.03349488973618,1.7419745028018951
de-en,tear,4,4,G35;G4o;C3;GP,G35;G4o;C3;GP,76.47813130915165,74.89390915632248,77.03349488973618,1.5842221528291702
de-en,tear,4,4,G35;G4o;C3;GP,G35;G4o;C35;GP,76.48838511109352,74.89390915632248,77.03349488973618,1.5944759547710419
de-en,tear,4,4,G35;G4o;C3;GP,G35;C3;C35;GP,76.82360780239105,74.89390915632248,77.03349488973618,1.929698646068573
de-en,tear,4,4,G35;G4o;C3;GP,G4o;C3;C35;GP,76.81079316139221,74.89390915632248,77.03349488973618,1.9168840050697327
de-en,tear,4,5,G35;G4o;C3;GP,G35;G4o;C3;C35;GP,76.90238925814629,74.89390915632248,77.03349488973618,2.0084801018238068
de-en,tear,4,1,G35;G4o;C35;GP,G35,74.89181236922741,75.41283932328224,77.17929568886757,-0.5210269540548325
de-en,tear,4,1,G35;G4o;C35;GP,G4o,74.6538754850626,75.41283932328224,77.17929568886757,-0.7589638382196426
de-en,tear,4,1,G35;G4o;C35;GP,C3,75.16633684933186,75.41283932328224,77.17929568886757,-0.24650247395038605
de-en,tear,4,1,G35;G4o;C35;GP,C35,75.2818393111229,75.41283932328224,77.17929568886757,-0.13100001215934753
de-en,tear,4,1,G35;G4o;C35;GP,GP,74.96217875182629,75.41283932328224,77.17929568886757,-0.4506605714559555
de-en,tear,4,2,G35;G4o;C35;GP,G35;G4o,75.4600291699171,75.41283932328224,77.17929568886757,0.04718984663486481
de-en,tear,4,2,G35;G4o;C35;GP,G35;C3,75.9679359048605,75.41283932328224,77.17929568886757,0.5550965815782547
de-en,tear,4,2,G35;G4o;C35;GP,G35;C35,75.8675644993782,75.41283932328224,77.17929568886757,0.4547251760959625
de-en,tear,4,2,G35;G4o;C35;GP,G35;GP,75.67452327907085,75.41283932328224,77.17929568886757,0.26168395578861237
de-en,tear,4,2,G35;G4o;C35;GP,G4o;C3,75.83251754939556,75.41283932328224,77.17929568886757,0.4196782261133194
de-en,tear,4,2,G35;G4o;C35;GP,G4o;C35,75.82215949892998,75.41283932328224,77.17929568886757,0.4093201756477356
de-en,tear,4,2,G35;G4o;C35;GP,G4o;GP,75.67738164961338,75.41283932328224,77.17929568886757,0.2645423263311386
de-en,tear,4,2,G35;G4o;C35;GP,C3;C35,76.41843259334564,75.41283932328224,77.17929568886757,1.0055932700634003
de-en,tear,4,2,G35;G4o;C35;GP,C3;GP,75.99230571091175,75.41283932328224,77.17929568886757,0.579466387629509
de-en,tear,4,2,G35;G4o;C35;GP,C35;GP,76.1395138502121,75.41283932328224,77.17929568886757,0.7266745269298553
de-en,tear,4,3,G35;G4o;C35;GP,G35;G4o;C3,76.2676504701376,75.41283932328224,77.17929568886757,0.8548111468553543
de-en,tear,4,3,G35;G4o;C35;GP,G35;G4o;C35,76.12256693840027,75.41283932328224,77.17929568886757,0.7097276151180267
de-en,tear,4,3,G35;G4o;C35;GP,G35;G4o;GP,76.09940041601658,75.41283932328224,77.17929568886757,0.6865610927343369
de-en,tear,4,3,G35;G4o;C35;GP,G35;C3;C35,76.6884970664978,75.41283932328224,77.17929568886757,1.275657743215561
de-en,tear,4,3,G35;G4o;C35;GP,G35;C3;GP,76.34461878240108,75.41283932328224,77.17929568886757,0.9317794591188431
de-en,tear,4,3,G35;G4o;C35;GP,G35;C35;GP,76.43797719478607,75.41283932328224,77.17929568886757,1.02513787150383
de-en,tear,4,3,G35;G4o;C35;GP,G4o;C3;C35,76.69631397724152,75.41283932328224,77.17929568886757,1.2834746539592743
de-en,tear,4,3,G35;G4o;C35;GP,G4o;C3;GP,76.39670859277248,75.41283932328224,77.17929568886757,0.983869269490242
de-en,tear,4,3,G35;G4o;C35;GP,G4o;C35;GP,76.46320614218712,75.41283932328224,77.17929568886757,1.0503668189048767
de-en,tear,4,3,G35;G4o;C35;GP,C3;C35;GP,76.84112185239792,75.41283932328224,77.17929568886757,1.4282825291156769
